bank_tier,client_segment,channel,card_brand,MTI,DE39_response_code,amount_usd,is_international,distance_from_home_km,approved,client_baseline_amount,is_fraud,is_night,time_since_last_txn_min,is_online,is_foreign_currency,mcc_fraud_rate
0,3,0,1,100,0,16.19,0,23.6,1,285.44,,0,9999.0,0,0.0,
0,0,1,1,100,0,5.4,0,25.0,1,250.56,,0,9999.0,1,0.0,
0,0,0,1,100,0,15.89,0,5.9,1,121.81,,0,9999.0,0,0.0,
0,3,0,1,100,0,9.2,0,1239.0,1,110.21,,0,9999.0,0,0.0,
0,3,3,1,100,0,17.94,1,11189.0,1,201.81,,0,9999.0,0,1.0,
0,3,3,0,100,0,30.2,0,,1,283.57,,0,9999.0,0,0.0,
0,0,3,0,100,0,11.29,0,19.8,1,250.98,,0,9999.0,0,0.0,
0,0,0,1,100,0,51.39,0,1418.0,1,281.48,,0,9999.0,0,0.0,
0,3,3,1,100,0,15.78,0,848.0,1,267.38,,0,9999.0,0,0.0,
0,3,3,0,100,0,34.23,0,14.4,1,293.1,,0,9999.0,0,0.0,
0,3,3,1,100,0,4.43,0,204.0,1,228.57,,0,480.0,0,0.0,
0,2,0,1,100,0,17.64,0,22.8,1,198.88,,0,9999.0,0,0.0,
0,3,3,0,100,0,15.74,0,807.0,1,196.76,,0,9999.0,0,0.0,
0,0,3,0,100,0,5.52,0,9.0,1,235.8,,0,9999.0,0,0.0,
0,3,3,1,100,0,7.66,0,1242.0,1,108.77,,0,9999.0,0,0.0,
0,3,3,0,100,0,7.15,0,17.5,1,263.13,,0,9999.0,0,0.0,
0,3,1,1,100,0,262.95,0,9.8,1,222.48,,0,9999.0,1,0.0,
0,3,3,0,100,0,12.04,0,145.0,1,232.77,,0,9999.0,0,0.0,
0,3,3,1,100,0,6.68,0,434.0,1,259.77,,0,9999.0,0,0.0,
0,3,3,1,100,0,4.79,0,3.3,1,146.04,,0,9999.0,0,0.0,
0,0,3,0,100,0,4.37,0,19.1,1,99.97,,0,9999.0,0,0.0,
0,1,2,1,100,0,137.4,0,12.6,1,228.67,,0,9999.0,0,0.0,
0,2,3,1,100,0,9.07,0,21.6,1,88.51,,0,9999.0,0,0.0,
0,3,3,1,100,0,3.5,0,14.8,1,202.69,,0,9999.0,0,0.0,
0,3,0,1,100,0,23.65,0,20.4,1,223.56,,0,9999.0,0,0.0,
0,3,0,1,100,0,21.97,0,24.4,1,139.67,,0,9999.0,0,0.0,
0,0,2,1,100,0,28.68,0,6.9,1,276.21,,0,-525840.0,0,0.0,
0,3,0,1,100,0,41.57,0,11.8,1,298.01,,0,-526020.0,0,0.0,
0,3,3,0,100,0,15.86,0,13.5,1,194.83,,0,9999.0,0,0.0,
0,0,3,1,100,0,11.86,0,12.6,1,97.27,,0,9999.0,0,0.0,
0,1,3,1,100,0,50.98,0,1119.0,1,293.3,,0,9999.0,0,0.0,
0,4,0,1,100,0,16.34,0,,1,139.8,,0,9999.0,0,0.0,
0,1,0,1,100,0,21.8,0,5.0,1,202.7,,0,300.0,0,0.0,
0,3,3,1,100,0,4.71,0,21.5,1,136.6,,0,9999.0,0,0.0,
0,2,0,0,100,0,27.69,0,23.3,1,247.23,,0,9999.0,0,0.0,
0,3,3,1,100,0,5.76,0,13.8,1,197.52,,0,9999.0,0,0.0,
0,3,0,1,100,0,22.2,0,0.1,1,202.59,,0,9999.0,0,0.0,
0,3,0,1,100,0,26.14,0,15.2,1,237.88,,0,9999.0,0,0.0,
0,3,0,1,100,0,33.88,0,3.9,1,294.34,,0,120.0,0,0.0,
0,3,3,1,100,0,10.9,0,12.6,1,212.0,,0,9999.0,0,0.0,
0,0,0,1,100,0,11.2,0,,1,86.47,,0,9999.0,0,0.0,
0,3,0,1,100,0,20.35,0,21.7,1,182.79,,0,9999.0,0,0.0,
0,3,0,0,100,0,3.72,0,15.8,1,224.1,,0,9999.0,0,0.0,
0,3,3,1,100,0,1.43,0,254.0,1,158.32,,0,9999.0,0,0.0,
0,3,3,1,100,0,10.7,0,88.0,1,105.12,,0,9999.0,0,0.0,
0,2,3,1,100,0,6.28,0,15.9,1,185.77,,0,9999.0,0,0.0,
0,1,1,1,100,0,12.86,0,9.0,1,144.5,,0,120.0,1,0.0,
0,0,3,0,100,0,21.09,0,11.9,1,195.45,,0,9999.0,0,0.0,
0,2,0,1,100,0,8.04,0,14.3,1,98.23,,0,840.0,0,0.0,
0,0,3,1,100,0,10.02,0,9.7,1,240.76,,0,9999.0,0,0.0,
0,3,3,1,100,0,31.68,0,4.7,1,273.66,,0,9999.0,0,0.0,
0,1,3,1,100,0,1.35,0,515.0,1,183.6,,0,9999.0,0,0.0,
0,2,0,0,100,0,21.59,0,1474.0,1,188.44,,0,9999.0,0,0.0,
0,2,2,1,100,0,11.12,0,18.1,1,191.69,,0,9999.0,0,0.0,
0,3,0,0,100,0,12.76,0,3.3,1,100.66,,0,600.0,0,0.0,
0,3,3,0,100,0,8.11,0,1299.0,1,92.96,,0,9999.0,0,0.0,
0,3,0,0,100,0,18.46,0,14.3,1,206.64,,0,9999.0,0,0.0,
0,3,1,1,100,0,1.67,0,311.0,1,212.83,,0,9999.0,1,0.0,
0,3,3,1,100,0,13.83,0,,1,172.65,,0,9999.0,0,0.0,
0,2,3,1,100,0,7.41,0,2.6,1,256.34,,0,9999.0,0,0.0,
0,0,3,1,100,0,43.4,0,493.0,1,173.95,,0,9999.0,0,0.0,
0,3,3,1,100,0,17.62,0,10.0,1,220.33,,0,9999.0,0,0.0,
0,2,0,1,100,0,17.91,0,9.6,1,128.79,,0,9999.0,0,0.0,
0,3,3,0,100,0,26.13,0,18.0,1,261.48,,0,9999.0,0,0.0,
0,3,3,0,100,0,34.11,0,609.0,1,196.9,,0,9999.0,0,0.0,
0,0,0,1,100,0,16.76,0,89.0,1,104.38,,0,9999.0,0,0.0,
0,0,0,1,100,0,13.82,0,24.2,1,157.32,,0,300.0,0,0.0,
0,3,1,1,100,0,18.76,0,5.8,1,128.83,,0,9999.0,1,0.0,
0,0,1,1,100,0,13.08,0,20.1,1,116.73,,0,9999.0,1,0.0,
0,3,1,1,100,0,10.25,0,12.9,1,163.36,,0,9999.0,1,0.0,
0,1,0,0,100,0,6.4,0,17.3,1,90.74,,0,9999.0,0,0.0,
0,2,1,1,100,0,16.28,0,17.9,1,172.88,,0,9999.0,1,0.0,
0,1,3,1,100,0,16.71,0,13.2,1,262.05,,0,9999.0,0,0.0,
0,2,0,1,100,0,32.48,0,12.9,1,222.88,,0,9999.0,0,0.0,
0,3,3,0,100,0,8.15,0,16.2,1,200.03,,0,9999.0,0,0.0,
0,2,3,1,100,0,8.27,0,4.8,1,83.21,,0,9999.0,0,0.0,
0,3,3,1,100,0,8.09,0,6.2,1,202.34,,0,9999.0,0,0.0,
0,3,3,0,100,0,9.42,0,2.6,1,233.07,,0,9999.0,0,0.0,
0,1,1,1,100,0,15.43,0,18.1,1,170.32,,0,9999.0,1,0.0,
0,3,0,0,100,0,38.08,0,3.0,1,273.84,,0,9999.0,0,0.0,
0,2,3,0,100,0,25.29,1,8357.0,1,271.3,,0,9999.0,0,1.0,
0,3,3,1,100,0,16.98,1,2256.0,1,142.25,,0,9999.0,0,1.0,
0,2,3,1,100,0,15.32,0,230.0,1,213.86,,0,9999.0,0,0.0,
0,3,3,1,100,0,5.18,0,8.4,1,119.71,,0,9999.0,0,0.0,
0,2,3,1,100,0,9.25,0,18.5,1,187.99,,0,9999.0,0,0.0,
0,3,1,1,100,0,1.12,0,,1,144.93,,0,9999.0,1,0.0,
0,3,1,1,100,0,11.71,0,20.1,1,227.53,,0,9999.0,1,0.0,
0,2,3,1,100,0,15.51,0,4.3,1,192.26,,0,9999.0,0,0.0,
0,1,3,0,100,0,12.07,0,11.0,1,157.39,,0,9999.0,0,0.0,
0,3,1,0,100,0,21.78,0,12.8,1,223.36,,0,9999.0,1,0.0,
0,3,3,0,100,0,16.19,0,978.0,1,236.94,,0,9999.0,0,0.0,
0,2,1,1,100,0,6.85,0,999.0,1,225.18,,0,9999.0,1,0.0,
0,0,0,1,100,0,15.32,0,19.5,1,253.41,,0,-525840.0,0,0.0,
0,0,3,1,100,0,26.74,0,1.8,1,269.21,,0,9999.0,0,0.0,
0,0,0,1,100,55,27.47,0,21.5,0,234.66,,0,420.0,0,0.0,
0,0,0,0,100,0,19.62,0,23.3,1,171.34,,0,9999.0,0,0.0,
0,3,0,2,100,0,1.09,0,1.5,1,283.95,,0,9999.0,0,0.0,
0,0,3,1,100,0,26.49,0,8.7,1,279.58,,0,-525660.0,0,0.0,
0,3,3,1,100,0,29.91,0,14.8,1,203.73,,0,9999.0,0,0.0,
0,2,3,0,100,0,8.8,0,244.0,1,140.8,,0,9999.0,0,0.0,
0,3,3,0,100,0,2.22,0,12.8,1,150.4,,0,9999.0,0,0.0,
0,2,1,1,100,0,3.77,0,16.2,1,92.65,,0,9999.0,1,0.0,
0,3,3,0,100,0,11.67,0,10.1,1,165.62,,0,9999.0,0,0.0,
0,2,3,0,100,0,137.8,0,16.3,1,291.93,,0,9999.0,0,0.0,
0,1,3,1,100,0,0.26,0,8.5,1,154.33,,0,9999.0,0,0.0,
0,3,0,0,100,0,124.84,0,,1,93.04,,0,-525900.0,0,0.0,
0,3,1,1,100,0,15.72,0,11.4,1,299.12,,0,9999.0,1,0.0,
0,3,3,0,100,0,12.58,0,13.7,1,244.46,,0,9999.0,0,0.0,
0,2,3,1,100,0,5.48,0,437.0,1,205.03,,0,9999.0,0,0.0,
0,3,3,1,100,0,1.42,0,19.2,1,129.66,,0,9999.0,0,0.0,
0,2,3,1,100,0,5.53,0,22.1,1,127.22,,0,9999.0,0,0.0,
0,3,3,1,100,0,6.25,1,9701.0,1,191.41,,0,9999.0,0,1.0,
0,1,3,1,100,0,11.78,0,24.3,1,177.83,,0,9999.0,0,0.0,
0,3,3,1,100,0,2.07,0,23.0,1,289.08,,0,9999.0,0,0.0,
0,1,3,0,100,0,6.03,0,19.7,1,196.53,,0,9999.0,0,0.0,
0,1,3,1,100,0,1.11,0,929.0,1,201.93,,0,9999.0,0,0.0,
0,1,3,1,100,0,69.74,0,9.0,1,188.32,,0,9999.0,0,0.0,
0,0,3,1,100,0,8.63,0,980.0,1,194.46,,0,9999.0,0,0.0,
0,3,3,1,100,0,11.88,0,1459.0,1,291.1,,0,240.0,0,0.0,
0,3,0,0,100,0,12.61,0,,1,194.18,,0,9999.0,0,0.0,
0,1,3,1,100,0,14.2,0,9.1,1,260.35,,0,9999.0,0,0.0,
0,3,3,1,100,0,0.81,0,4.2,1,107.56,,0,9999.0,0,0.0,
0,3,3,1,100,0,20.16,0,23.2,1,214.32,,0,9999.0,0,0.0,
0,2,3,0,100,0,62.32,0,3.0,1,253.59,,0,9999.0,0,0.0,
0,3,3,1,100,0,39.17,1,4649.0,1,228.81,,0,9999.0,0,1.0,
0,3,0,1,100,0,6.05,0,7.9,1,93.97,,0,9999.0,0,0.0,
0,3,3,1,100,0,14.73,0,4.9,1,264.04,,0,9999.0,0,0.0,
0,2,0,1,100,0,18.56,1,4691.0,1,114.15,,0,9999.0,0,1.0,
0,3,0,0,100,0,15.73,0,8.4,1,133.3,,0,9999.0,0,0.0,
0,3,3,0,100,0,3.95,0,15.0,1,126.71,,0,9999.0,0,0.0,
0,2,0,1,100,0,20.25,0,21.0,1,186.21,,0,9999.0,0,0.0,
0,1,3,1,100,0,13.53,0,9.5,1,265.73,,0,-525660.0,0,0.0,
0,3,3,1,100,0,5.2,0,10.4,1,109.99,,0,9999.0,0,0.0,
0,3,3,1,100,0,2.07,0,22.7,1,129.87,,0,9999.0,0,0.0,
0,2,1,0,100,0,7.28,0,1233.0,1,144.9,,0,9999.0,1,0.0,
0,0,0,1,100,0,29.32,0,10.8,1,218.22,,0,9999.0,0,0.0,
0,0,3,1,100,0,7.24,0,21.6,1,104.19,,0,9999.0,0,0.0,
0,3,1,2,100,0,67.04,0,1249.0,1,229.79,,0,9999.0,1,0.0,
0,0,0,1,100,0,37.02,0,18.4,1,292.14,,0,9999.0,0,0.0,
0,0,0,0,100,0,10.02,0,13.0,1,138.98,,0,9999.0,0,0.0,
0,2,3,0,100,0,0.89,0,921.0,1,247.23,,0,180.0,0,0.0,
0,3,3,1,100,0,17.11,0,202.0,1,102.81,,0,9999.0,0,0.0,
0,1,3,0,100,0,74.77,1,2509.0,1,276.8,,0,-525780.0,0,1.0,
0,3,0,1,100,0,2.15,0,748.0,1,130.68,,0,9999.0,0,0.0,
0,1,3,1,100,0,2.57,0,629.0,1,295.99,,0,9999.0,0,0.0,
0,3,3,1,100,0,17.35,0,24.6,1,95.81,,0,9999.0,0,0.0,
0,0,3,1,100,0,23.19,0,14.8,1,299.23,,0,9999.0,0,0.0,
0,3,3,1,100,0,14.81,0,22.1,1,144.82,,0,9999.0,0,0.0,
0,3,0,1,100,0,21.82,0,254.0,1,248.34,,0,9999.0,0,0.0,
0,3,3,1,100,0,4.94,0,2.0,1,115.33,,0,9999.0,0,0.0,
0,3,3,1,100,0,15.46,0,10.0,1,151.99,,0,9999.0,0,0.0,
0,3,3,0,100,0,21.36,0,3.9,1,245.86,,0,9999.0,0,0.0,
0,3,0,1,100,0,26.26,0,200.0,1,216.34,,0,9999.0,0,0.0,
0,0,3,1,100,0,10.83,0,6.5,1,289.96,,0,9999.0,0,0.0,
0,0,0,0,100,0,12.94,0,4.3,1,106.59,,0,9999.0,0,0.0,
0,2,3,1,100,0,5.78,0,8.5,1,115.45,,0,9999.0,0,0.0,
0,2,1,0,100,0,9.32,0,21.7,1,136.42,,0,9999.0,1,0.0,
0,3,3,0,100,0,11.58,0,24.6,1,286.7,,0,9999.0,0,0.0,
0,2,3,0,100,0,1.21,0,146.0,1,169.07,,0,9999.0,0,0.0,
0,3,3,1,100,0,21.82,0,814.0,1,260.18,,0,9999.0,0,0.0,
0,3,2,0,100,0,1.52,0,9.0,1,214.79,,0,9999.0,0,0.0,
0,1,3,1,100,0,3.29,0,920.0,1,256.83,,0,1140.0,0,0.0,
0,3,0,0,100,0,1.67,0,3.7,1,146.91,,0,9999.0,0,0.0,
0,3,0,0,100,0,17.87,0,2.7,1,281.23,,0,9999.0,0,0.0,
0,3,1,1,100,0,3.18,0,10.1,1,109.31,,0,9999.0,1,0.0,
0,3,3,0,100,0,8.86,0,,1,281.69,,0,780.0,0,0.0,
0,3,3,0,100,0,5.13,0,0.7,1,100.05,,0,9999.0,0,0.0,
0,0,3,2,100,0,5.31,0,20.6,1,122.99,,0,420.0,0,0.0,
0,2,1,0,100,0,6.7,0,,1,167.97,,0,9999.0,1,0.0,
0,2,3,1,100,0,6.86,0,11.0,1,245.11,,0,9999.0,0,0.0,
0,0,0,1,100,0,20.59,0,7.7,1,138.4,,0,9999.0,0,0.0,
0,2,0,1,100,0,22.98,0,3.1,1,136.31,,0,9999.0,0,0.0,
0,0,3,0,100,0,2.87,0,23.1,1,283.39,,0,9999.0,0,0.0,
0,2,0,2,100,0,12.76,0,10.3,1,120.35,,0,9999.0,0,0.0,
0,3,3,1,100,0,4.51,0,,1,89.37,,0,9999.0,0,0.0,
0,3,0,1,100,0,8.64,0,4.7,1,239.59,,0,9999.0,0,0.0,
0,1,0,1,100,0,18.19,0,,1,200.52,,0,-525540.0,0,0.0,
0,3,3,1,100,0,16.85,0,23.2,1,195.74,,0,9999.0,0,0.0,
0,3,3,0,100,0,6.39,0,6.7,1,167.84,,0,9999.0,0,0.0,
0,2,3,1,100,0,15.09,0,718.0,1,198.88,,0,360.0,0,0.0,
0,3,3,0,100,0,156.62,1,5736.0,1,277.65,,0,9999.0,0,1.0,
0,3,0,1,100,0,16.56,0,5.2,1,262.16,,0,9999.0,0,0.0,
0,3,3,1,100,0,1.59,0,8.1,1,140.58,,0,9999.0,0,0.0,
0,3,3,1,100,0,9.59,0,21.6,1,275.99,,0,9999.0,0,0.0,
0,3,3,1,100,0,7.6,0,16.1,1,258.98,,0,9999.0,0,0.0,
0,1,3,1,100,0,17.65,0,12.4,1,278.21,,0,9999.0,0,0.0,
0,3,3,0,100,0,33.81,0,0.3,1,295.38,,0,9999.0,0,0.0,
0,3,1,1,100,0,10.73,0,19.2,1,229.39,,0,9999.0,1,0.0,
0,3,3,1,100,0,9.16,0,908.0,1,180.78,,0,9999.0,0,0.0,
0,3,3,1,100,0,3.34,0,14.4,1,81.87,,0,9999.0,0,0.0,
0,0,0,1,100,0,5.27,0,16.2,1,81.05,,0,9999.0,0,0.0,
0,3,0,1,100,0,14.26,0,113.0,1,251.68,,0,9999.0,0,0.0,
0,3,3,0,100,0,22.46,0,5.6,1,295.56,,0,9999.0,0,0.0,
0,2,2,1,100,0,8.44,0,712.0,1,283.72,,0,9999.0,0,0.0,
0,2,0,0,100,0,15.5,0,15.0,1,94.3,,0,9999.0,0,0.0,
0,3,3,1,100,0,3.53,0,3.0,1,114.51,,0,9999.0,0,0.0,
0,3,3,1,100,0,16.9,0,3.3,1,184.59,,0,9999.0,0,0.0,
0,3,3,1,100,0,1.22,0,14.5,1,106.32,,0,-525660.0,0,0.0,
0,3,3,0,100,0,11.73,0,17.8,1,157.68,,0,9999.0,0,0.0,
0,2,3,1,100,0,15.68,0,21.2,1,245.19,,0,9999.0,0,0.0,
0,3,3,1,100,0,5.32,0,24.9,1,170.03,,0,9999.0,0,0.0,
0,3,3,0,100,54,1.37,0,9.9,0,170.32,,0,9999.0,0,0.0,
0,1,3,1,100,54,13.72,0,2.3,0,261.61,,0,9999.0,0,0.0,
0,3,0,1,100,0,40.39,0,1167.0,1,258.55,,0,9999.0,0,0.0,
0,2,0,1,100,0,12.31,0,18.1,1,107.69,,0,9999.0,0,0.0,
0,0,0,1,100,0,26.07,0,17.6,1,253.47,,0,9999.0,0,0.0,
0,0,0,1,100,0,30.26,0,,1,208.58,,0,9999.0,0,0.0,
0,2,1,0,100,0,73.46,0,21.8,1,197.19,,0,9999.0,1,0.0,
0,0,3,1,100,0,9.36,0,18.3,1,198.91,,0,9999.0,0,0.0,
0,3,3,0,100,0,6.41,0,19.2,1,299.59,,0,9999.0,0,0.0,
0,3,0,0,100,0,40.08,0,23.6,1,279.7,,0,9999.0,0,0.0,
0,2,3,1,100,0,1.13,0,17.6,1,183.81,,0,9999.0,0,0.0,
0,1,3,1,100,0,9.27,0,0.7,1,199.06,,0,9999.0,0,0.0,
0,0,1,2,100,0,49.48,0,18.7,1,198.91,,0,0.0,1,0.0,
0,3,3,1,100,0,39.33,0,18.8,1,248.32,,0,9999.0,0,0.0,
0,1,3,1,100,0,15.07,0,19.0,1,242.61,,0,1080.0,0,0.0,
0,3,0,1,100,0,30.19,0,23.7,1,239.04,,0,9999.0,0,0.0,
0,3,3,0,100,0,19.36,0,21.1,1,94.28,,0,9999.0,0,0.0,
0,3,0,1,100,0,14.46,0,6.4,1,246.23,,0,9999.0,0,0.0,
0,2,0,1,100,0,21.84,0,7.7,1,247.3,,0,9999.0,0,0.0,
0,1,3,0,100,0,9.13,0,22.2,1,141.4,,0,9999.0,0,0.0,
0,1,3,1,100,0,8.98,0,17.4,1,286.4,,0,9999.0,0,0.0,
0,0,1,0,100,0,4.19,0,20.9,1,137.23,,0,9999.0,1,0.0,
0,3,3,0,100,0,3.82,0,787.0,1,283.45,,0,9999.0,0,0.0,
0,2,3,1,100,0,1.62,0,15.5,1,111.92,,0,9999.0,0,0.0,
0,0,3,1,100,0,3.6,0,19.1,1,81.39,,0,9999.0,0,0.0,
0,3,3,1,100,0,4.14,0,1380.0,1,106.66,,0,660.0,0,0.0,
0,3,3,1,100,0,12.85,0,22.0,1,97.92,,0,9999.0,0,0.0,
0,2,0,0,100,0,27.87,0,5.0,1,245.16,,0,960.0,0,0.0,
0,3,3,0,100,96,28.55,0,9.4,0,254.99,,0,9999.0,0,0.0,
0,3,3,0,100,0,9.87,0,21.4,1,234.0,,0,9999.0,0,0.0,
0,3,3,1,100,0,34.2,0,20.7,1,139.73,,0,9999.0,0,0.0,
0,3,3,1,100,55,0.37,0,13.2,0,135.79,,0,9999.0,0,0.0,
0,3,3,0,100,0,4.64,0,669.0,1,156.76,,0,9999.0,0,0.0,
0,0,3,0,100,0,8.17,0,,1,137.65,,0,9999.0,0,0.0,
0,3,3,1,100,0,3.26,0,11.7,1,231.39,,0,9999.0,0,0.0,
0,0,0,0,100,0,25.99,0,9.5,1,296.32,,0,9999.0,0,0.0,
0,3,3,1,100,0,28.46,0,14.4,1,253.31,,0,9999.0,0,0.0,
0,3,3,1,100,0,25.89,0,18.6,1,246.42,,0,9999.0,0,0.0,
0,3,3,1,100,0,2.13,0,7.6,1,126.86,,0,9999.0,0,0.0,
0,3,3,1,100,0,0.74,0,0.7,1,136.55,,0,9999.0,0,0.0,
0,3,0,0,100,0,6.59,0,6.7,1,81.33,,0,9999.0,0,0.0,
0,3,0,1,100,0,15.39,0,22.1,1,238.45,,0,9999.0,0,0.0,
0,3,0,1,100,0,25.65,0,994.0,1,244.29,,0,9999.0,0,0.0,
0,3,3,1,100,0,37.09,0,20.3,1,88.07,,0,9999.0,0,0.0,
0,1,3,1,100,0,35.44,0,23.3,1,205.61,,0,9999.0,0,0.0,
0,0,3,0,100,54,24.19,0,1233.0,0,262.4,,0,9999.0,0,0.0,
0,3,3,1,100,0,12.22,0,8.6,1,111.87,,0,9999.0,0,0.0,
0,0,1,1,100,0,6.04,0,14.4,1,247.12,,0,9999.0,1,0.0,
0,3,3,1,100,0,5.39,0,3.7,1,94.91,,0,9999.0,0,0.0,
0,3,3,0,100,0,23.35,0,11.9,1,221.49,,0,9999.0,0,0.0,
0,1,0,1,100,0,19.01,0,392.0,1,280.03,,0,9999.0,0,0.0,
0,3,3,1,100,0,7.85,0,17.4,1,189.14,,0,9999.0,0,0.0,
0,3,3,0,100,0,51.5,0,9.3,1,260.06,,0,9999.0,0,0.0,
0,2,3,1,100,0,19.08,0,0.6,1,207.35,,0,9999.0,0,0.0,
0,3,0,1,100,0,26.07,0,23.8,1,200.72,,0,9999.0,0,0.0,
0,3,3,1,100,0,0.93,0,3.9,1,155.16,,0,9999.0,0,0.0,
0,2,1,0,100,0,24.52,0,13.5,1,147.97,,0,9999.0,1,0.0,
0,0,3,0,100,0,12.2,0,12.1,1,106.59,,1,300.0,0,0.0,
0,3,1,1,100,0,34.18,0,11.5,1,260.99,,1,9999.0,1,0.0,
0,1,0,0,100,0,13.98,0,377.0,1,157.39,,1,480.0,0,0.0,
0,3,3,1,100,0,4.31,0,77.0,1,171.6,,1,9999.0,0,0.0,
0,3,3,2,100,0,39.04,0,7.3,1,298.77,,1,9999.0,0,0.0,
0,1,0,0,100,0,22.12,0,1.3,1,205.19,,1,9999.0,0,0.0,
0,3,0,1,100,0,27.38,0,13.5,1,248.06,,1,9999.0,0,0.0,
0,3,3,1,100,0,71.23,0,6.9,1,224.2,,1,9999.0,0,0.0,
0,3,1,1,100,0,16.15,0,24.0,1,158.87,,1,9999.0,1,0.0,
0,3,3,1,100,0,0.44,1,11107.0,1,258.09,,1,9999.0,0,1.0,
0,0,3,1,100,0,0.51,0,15.8,1,80.51,,1,9999.0,0,0.0,
0,3,3,1,100,0,1.07,0,2.6,1,246.92,,1,9999.0,0,0.0,
0,1,3,0,100,0,29.27,0,11.7,1,293.31,,1,9999.0,0,0.0,
0,2,0,0,100,0,30.21,0,385.0,1,260.26,,1,840.0,0,0.0,
0,2,3,1,100,0,15.5,0,19.8,1,275.76,,1,9999.0,0,0.0,
0,2,0,0,100,0,14.57,0,2.2,1,133.52,,1,9999.0,0,0.0,
0,2,1,0,100,0,4.45,1,10643.0,1,160.07,,1,9999.0,1,1.0,
0,3,1,1,100,0,5.07,0,820.0,1,125.75,,1,9999.0,1,0.0,
0,4,0,1,100,5,38.65,0,1263.0,0,202.07,,1,660.0,0,0.0,
0,3,0,1,100,0,14.36,0,14.5,1,105.3,,1,9999.0,0,0.0,
0,0,0,1,100,0,14.53,0,13.8,1,91.73,,1,9999.0,0,0.0,
0,3,3,1,100,0,11.09,0,12.5,1,160.03,,1,9999.0,0,0.0,
0,3,3,1,100,0,12.07,0,11.0,1,171.68,,1,780.0,0,0.0,
0,3,3,1,100,0,19.9,0,25.0,1,187.84,,1,9999.0,0,0.0,
0,0,3,0,100,0,9.25,0,4.2,1,259.24,,1,9999.0,0,0.0,
0,2,0,1,100,0,22.87,0,16.3,1,220.17,,1,9999.0,0,0.0,
0,2,1,1,100,0,15.67,0,17.7,1,198.2,,1,9999.0,1,0.0,
0,3,0,0,100,0,24.78,0,7.7,1,186.31,,1,9999.0,0,0.0,
0,4,3,1,100,0,11.44,0,,1,251.0,,1,9999.0,0,0.0,
0,2,1,0,100,0,12.38,0,22.0,1,147.97,,1,180.0,1,0.0,
0,1,3,0,100,5,77.48,0,1218.0,0,276.8,,1,480.0,0,0.0,
0,1,3,1,100,0,36.9,0,93.0,1,168.9,,1,9999.0,0,0.0,
0,0,3,0,100,0,21.32,0,21.7,1,183.44,,1,1260.0,0,0.0,
0,3,0,0,100,0,28.23,0,16.8,1,262.81,,1,9999.0,0,0.0,
0,3,0,1,100,0,25.47,0,22.7,1,133.88,,1,9999.0,0,0.0,
0,0,3,1,100,0,17.69,0,2.2,1,248.93,,1,9999.0,0,0.0,
0,3,3,0,100,0,6.2,0,4.5,1,158.14,,1,9999.0,0,0.0,
0,0,3,1,100,0,23.94,0,9.8,1,274.44,,1,9999.0,0,0.0,
0,0,0,1,100,0,10.58,0,1144.0,1,106.73,,1,840.0,0,0.0,
0,2,3,1,100,0,1.7,0,1146.0,1,204.16,,1,9999.0,0,0.0,
0,1,0,0,100,0,19.76,0,1.1,1,212.17,,1,9999.0,0,0.0,
0,4,3,0,100,0,8.71,0,0.0,1,192.02,,1,9999.0,0,0.0,
0,3,3,1,100,0,21.46,0,4.9,1,285.97,,1,9999.0,0,0.0,
0,1,3,2,100,0,7.16,0,6.4,1,174.75,,1,9999.0,0,0.0,
0,3,3,0,100,0,4.76,0,23.8,1,132.23,,1,9999.0,0,0.0,
0,3,0,1,100,54,5.69,0,394.0,0,278.61,,1,9999.0,0,0.0,
0,3,3,0,100,0,2.79,0,2.0,1,99.88,,1,9999.0,0,0.0,
0,2,0,0,100,0,17.35,0,14.1,1,171.96,,1,9999.0,0,0.0,
0,2,3,1,100,0,18.44,0,892.0,1,275.14,,1,9999.0,0,0.0,
0,3,3,1,100,0,8.52,0,8.9,1,112.3,,1,9999.0,0,0.0,
0,2,2,1,100,0,22.2,0,7.9,1,259.7,,1,900.0,0,0.0,
0,1,0,0,100,0,3.82,1,10171.0,1,117.31,,1,9999.0,0,1.0,
0,3,3,0,100,0,7.44,0,22.0,1,156.27,,1,9999.0,0,0.0,
0,3,0,1,100,0,17.51,0,5.6,1,148.2,,1,9999.0,0,0.0,
0,1,3,1,100,0,4.04,0,16.4,1,113.17,,1,9999.0,0,0.0,
0,1,3,1,100,0,0.62,0,7.7,1,131.9,,1,9999.0,0,0.0,
0,3,0,1,100,0,32.74,0,0.2,1,244.27,,1,9999.0,0,0.0,
0,1,0,0,100,0,8.65,0,15.5,1,93.28,,1,9999.0,0,0.0,
0,1,2,1,100,0,8.51,0,23.0,1,241.2,,1,9999.0,0,0.0,
0,2,3,1,100,0,9.45,0,22.1,1,214.3,,1,9999.0,0,0.0,
0,3,0,1,100,0,118.14,0,13.6,1,202.53,,1,1020.0,0,0.0,
0,3,0,1,100,0,17.94,0,720.0,1,283.5,,1,9999.0,0,0.0,
0,1,3,1,100,0,5.37,0,11.2,1,219.51,,1,9999.0,0,0.0,
0,3,1,1,100,0,12.81,0,6.6,1,134.17,,1,1380.0,1,0.0,
0,3,0,1,100,0,34.51,0,6.1,1,194.15,,0,9999.0,0,0.0,
